CO_IES,NO_IES,SG_IES,DS_CATEGORIA_ADM,NO_MUNICIPIO_CAMPUS,SG_UF_CAMPUS,CO_IES_CURSO,NO_CURSO,DS_GRAU,DS_TURNO,TP_MODALIDADE,DS_MOD_CONCORRENCIA,NU_PERCENTUAL_BONUS,QT_VAGAS_CONCORRENCIA,NU_NOTACORTE,QT_INSCRICAO
717,FUNDAÇÃO UNIVERSIDADE FEDERAL DE CIÊNCIAS DA SAÚDE DE PORTO ALEGRE,UFCSPA,Pública Federal,Porto Alegre,RS,16236,MEDICINA,Bacharelado,Integral,Lei nº 12.711/2012 - Lei de cotas,"Candidatos autodeclarados pretos, pardos ou indígenas, com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0.00,4,728.92,103
717,FUNDAÇÃO UNIVERSIDADE FEDERAL DE CIÊNCIAS DA SAÚDE DE PORTO ALEGRE,UFCSPA,Pública Federal,Porto Alegre,RS,16236,MEDICINA,Bacharelado,Integral,Lei nº 12.711/2012 - Lei de cotas,"Candidatos autodeclarados pretos, pardos ou indígenas que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0.00,4,730.54,129
717,FUNDAÇÃO UNIVERSIDADE FEDERAL DE CIÊNCIAS DA SAÚDE DE PORTO ALEGRE,UFCSPA,Pública Federal,Porto Alegre,RS,16236,MEDICINA,Bacharelado,Integral,Lei nº 12.711/2012 - Lei de cotas,"Candidatos com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0.00,18,749.74,881
717,FUNDAÇÃO UNIVERSIDADE FEDERAL DE CIÊNCIAS DA SAÚDE DE PORTO ALEGRE,UFCSPA,Pública Federal,Porto Alegre,RS,16236,MEDICINA,Bacharelado,Integral,Lei nº 12.711/2012 - Lei de cotas,"Candidatos que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0.00,18,772.30,761
717,FUNDAÇÃO UNIVERSIDADE FEDERAL DE CIÊNCIAS DA SAÚDE DE PORTO ALEGRE,UFCSPA,Pública Federal,Porto Alegre,RS,16236,MEDICINA,Bacharelado,Integral,Lei nº 12.711/2012 - Lei de cotas,"Candidatos com deficiência autodeclarados pretos, pardos ou indígenas, que tenham renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)",0.00,1,672.94,7
717,FUNDAÇÃO UNIVERSIDADE FEDERAL DE CIÊNCIAS DA SAÚDE DE PORTO ALEGRE,UFCSPA,Pública Federal,Porto Alegre,RS,16236,MEDICINA,Bacharelado,Integral,Lei nº 12.711/2012 - Lei de cotas,"Candidatos com deficiência autodeclarados pretos, pardos ou indígenas que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0.00,1,689.98,6
717,FUNDAÇÃO UNIVERSIDADE FEDERAL DE CIÊNCIAS DA SAÚDE DE PORTO ALEGRE,UFCSPA,Pública Federal,Porto Alegre,RS,16236,MEDICINA,Bacharelado,Integral,Lei nº 12.711/2012 - Lei de cotas,"Candidatos com deficiência que tenham renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0.00,2,672.24,9
717,FUNDAÇÃO UNIVERSIDADE FEDERAL DE CIÊNCIAS DA SAÚDE DE PORTO ALEGRE,UFCSPA,Pública Federal,Porto Alegre,RS,16236,MEDICINA,Bacharelado,Integral,Lei nº 12.711/2012 - Lei de cotas,"Candidatos com deficiência que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0.00,2,701.02,27
717,FUNDAÇÃO UNIVERSIDADE FEDERAL DE CIÊNCIAS DA SAÚDE DE PORTO ALEGRE,UFCSPA,Pública Federal,Porto Alegre,RS,16236,MEDICINA,Bacharelado,Integral,Ampla concorrência,Ampla concorrência,0.00,50,786.62,"2,326"
12,UNIVERSIDADE FEDERAL DO RIO GRANDE,FURG,Pública Federal,Rio Grande,RS,1026,MEDICINA,Bacharelado,Integral,Lei nº 12.711/2012 - Lei de cotas,"Candidatos autodeclarados pretos, pardos ou indígenas, com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0.00,4,750.96,265
12,UNIVERSIDADE FEDERAL DO RIO GRANDE,FURG,Pública Federal,Rio Grande,RS,1026,MEDICINA,Bacharelado,Integral,Lei nº 12.711/2012 - Lei de cotas,"Candidatos autodeclarados pretos, pardos ou indígenas que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0.00,3,751.67,146
12,UNIVERSIDADE FEDERAL DO RIO GRANDE,FURG,Pública Federal,Rio Grande,RS,1026,MEDICINA,Bacharelado,Integral,Lei nº 12.711/2012 - Lei de cotas,"Candidatos com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0.00,14,764.53,"1,072"
12,UNIVERSIDADE FEDERAL DO RIO GRANDE,FURG,Pública Federal,Rio Grande,RS,1026,MEDICINA,Bacharelado,Integral,Lei nº 12.711/2012 - Lei de cotas,"Candidatos que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0.00,14,777.05,965
12,UNIVERSIDADE FEDERAL DO RIO GRANDE,FURG,Pública Federal,Rio Grande,RS,1026,MEDICINA,Bacharelado,Integral,Lei nº 12.711/2012 - Lei de cotas,"Candidatos com deficiência que tenham renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0.00,1,701.73,12
12,UNIVERSIDADE FEDERAL DO RIO GRANDE,FURG,Pública Federal,Rio Grande,RS,1026,MEDICINA,Bacharelado,Integral,Lei nº 12.711/2012 - Lei de cotas,"Candidatos com deficiência que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0.00,1,744.93,14
12,UNIVERSIDADE FEDERAL DO RIO GRANDE,FURG,Pública Federal,Rio Grande,RS,1026,MEDICINA,Bacharelado,Integral,Ação afirmativa própria da instituição - tipo reserva de vagas,com deficiência PROAAf,0.00,2,767.64,68
12,UNIVERSIDADE FEDERAL DO RIO GRANDE,FURG,Pública Federal,Rio Grande,RS,1026,MEDICINA,Bacharelado,Integral,Ampla concorrência,Ampla concorrência,0.00,35,790.53,"3,231"
585,UNIVERSIDADE FEDERAL DE SANTA CATARINA,UFSC,Pública Federal,Florianópolis,SC,14234,MEDICINA,Bacharelado,Integral,Lei nº 12.711/2012 - Lei de cotas,"Candidatos autodeclarados pretos, pardos ou indígenas, com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0.00,3,749.38,286
585,UNIVERSIDADE FEDERAL DE SANTA CATARINA,UFSC,Pública Federal,Florianópolis,SC,14234,MEDICINA,Bacharelado,Integral,Lei nº 12.711/2012 - Lei de cotas,"Candidatos autodeclarados pretos, pardos ou indígenas que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0.00,3,754.29,185
585,UNIVERSIDADE FEDERAL DE SANTA CATARINA,UFSC,Pública Federal,Florianópolis,SC,14234,MEDICINA,Bacharelado,Integral,Lei nº 12.711/2012 - Lei de cotas,"Candidatos com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0.00,5,772.40,689
585,UNIVERSIDADE FEDERAL DE SANTA CATARINA,UFSC,Pública Federal,Florianópolis,SC,14234,MEDICINA,Bacharelado,Integral,Lei nº 12.711/2012 - Lei de cotas,"Candidatos que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0.00,4,796.71,629
585,UNIVERSIDADE FEDERAL DE SANTA CATARINA,UFSC,Pública Federal,Florianópolis,SC,14234,MEDICINA,Bacharelado,Integral,Ampla concorrência,Ampla concorrência,0.00,15,805.75,"1,496"
3,UNIVERSIDADE FEDERAL DE SERGIPE,UFS,Pública Federal,Aracaju,SE,303,MEDICINA,Bacharelado,Integral,Lei nº 12.711/2012 - Lei de cotas,"Candidatos autodeclarados pretos, pardos ou indígenas, com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0.00,16,728.09,782
3,UNIVERSIDADE FEDERAL DE SERGIPE,UFS,Pública Federal,Aracaju,SE,303,MEDICINA,Bacharelado,Integral,Lei nº 12.711/2012 - Lei de cotas,"Candidatos autodeclarados pretos, pardos ou indígenas que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0.00,16,720.38,463
3,UNIVERSIDADE FEDERAL DE SERGIPE,UFS,Pública Federal,Aracaju,SE,303,MEDICINA,Bacharelado,Integral,Lei nº 12.711/2012 - Lei de cotas,"Candidatos com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0.00,6,744.39,331
3,UNIVERSIDADE FEDERAL DE SERGIPE,UFS,Pública Federal,Aracaju,SE,303,MEDICINA,Bacharelado,Integral,Lei nº 12.711/2012 - Lei de cotas,"Candidatos que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0.00,6,756.71,292
3,UNIVERSIDADE FEDERAL DE SERGIPE,UFS,Pública Federal,Aracaju,SE,303,MEDICINA,Bacharelado,Integral,Lei nº 12.711/2012 - Lei de cotas,"Candidatos com deficiência autodeclarados pretos, pardos ou indígenas, que tenham renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)",0.00,2,645.36,21
3,UNIVERSIDADE FEDERAL DE SERGIPE,UFS,Pública Federal,Aracaju,SE,303,MEDICINA,Bacharelado,Integral,Lei nº 12.711/2012 - Lei de cotas,"Candidatos com deficiência autodeclarados pretos, pardos ou indígenas que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0.00,2,664.48,24
3,UNIVERSIDADE FEDERAL DE SERGIPE,UFS,Pública Federal,Aracaju,SE,303,MEDICINA,Bacharelado,Integral,Lei nº 12.711/2012 - Lei de cotas,"Candidatos com deficiência que tenham renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0.00,1,684.46,15
3,UNIVERSIDADE FEDERAL DE SERGIPE,UFS,Pública Federal,Aracaju,SE,303,MEDICINA,Bacharelado,Integral,Lei nº 12.711/2012 - Lei de cotas,"Candidatos com deficiência que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0.00,1,685.45,12
3,UNIVERSIDADE FEDERAL DE SERGIPE,UFS,Pública Federal,Aracaju,SE,303,MEDICINA,Bacharelado,Integral,Ação afirmativa própria da instituição - tipo reserva de vagas,"com deficiência: será reservada uma vaga, por curso e turno, qualquer que seja a sua procedência escolar.",0.00,1,764.86,62
3,UNIVERSIDADE FEDERAL DE SERGIPE,UFS,Pública Federal,Aracaju,SE,303,MEDICINA,Bacharelado,Integral,Ampla concorrência,Ampla concorrência,0.00,49,774.39,"2,579"
7,UNIVERSIDADE FEDERAL DE SÃO CARLOS,UFSCAR,Pública Federal,São Carlos,SP,90091,MEDICINA,Bacharelado,Integral,Lei nº 12.711/2012 - Lei de cotas,"Candidatos autodeclarados pretos, pardos ou indígenas, com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0.00,4,719.89,824
7,UNIVERSIDADE FEDERAL DE SÃO CARLOS,UFSCAR,Pública Federal,São Carlos,SP,90091,MEDICINA,Bacharelado,Integral,Lei nº 12.711/2012 - Lei de cotas,"Candidatos autodeclarados pretos, pardos ou indígenas que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0.00,4,718.39,529
7,UNIVERSIDADE FEDERAL DE SÃO CARLOS,UFSCAR,Pública Federal,São Carlos,SP,90091,MEDICINA,Bacharelado,Integral,Lei nº 12.711/2012 - Lei de cotas,"Candidatos com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0.00,6,733.03,"1,241"
7,UNIVERSIDADE FEDERAL DE SÃO CARLOS,UFSCAR,Pública Federal,São Carlos,SP,90091,MEDICINA,Bacharelado,Integral,Lei nº 12.711/2012 - Lei de cotas,"Candidatos que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0.00,6,750.36,"1,371"
7,UNIVERSIDADE FEDERAL DE SÃO CARLOS,UFSCAR,Pública Federal,São Carlos,SP,90091,MEDICINA,Bacharelado,Integral,Ampla concorrência,Ampla concorrência,0.00,20,775.30,"4,121"
55,UNIVERSIDADE DE SÃO PAULO,USP,Pública Estadual,Bauru,SP,1404416,MEDICINA,Bacharelado,Integral,Ação afirmativa própria da instituição - tipo reserva de vagas,"autodeclarados pretos, pardos ou indígenas que, independentemente da renda, tenham cursado integralmente o ensino médio em escolas públicas. (L4)",0.00,2,782.31,76
55,UNIVERSIDADE DE SÃO PAULO,USP,Pública Estadual,Bauru,SP,1404416,MEDICINA,Bacharelado,Integral,Ação afirmativa própria da instituição - tipo reserva de vagas,"que independentemente da renda, tenham cursado integralmente o ensino médio em escolas públicas. (L3)",0.00,7,812.24,367
55,UNIVERSIDADE DE SÃO PAULO,USP,Pública Estadual,Bauru,SP,1404416,MEDICINA,Bacharelado,Integral,Ação afirmativa própria da instituição - tipo reserva de vagas,"com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo, que tenham cursado integralmente o ensino médio em escolas públicas. (L1)",0.00,1,799.21,82
55,UNIVERSIDADE DE SÃO PAULO,USP,Pública Estadual,Bauru,SP,1404416,MEDICINA,Bacharelado,Integral,Ação afirmativa própria da instituição - tipo reserva de vagas,"autodeclarados pretos, pardos ou indígenas com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo, que tenham cursado integralmente o ensino médio em escolas públicas. (L2)",0.00,1,772.32,37
55,UNIVERSIDADE DE SÃO PAULO,USP,Pública Estadual,Bauru,SP,1404416,MEDICINA,Bacharelado,Integral,Ampla concorrência,Ampla concorrência,0.00,7,827.86,676
55,UNIVERSIDADE DE SÃO PAULO,USP,Pública Estadual,São Paulo,SP,2918,MEDICINA,Bacharelado,Integral,Ação afirmativa própria da instituição - tipo reserva de vagas,"autodeclarados pretos, pardos ou indígenas que, independentemente da renda, tenham cursado integralmente o ensino médio em escolas públicas. (L4)",0.00,8,755.82,561
55,UNIVERSIDADE DE SÃO PAULO,USP,Pública Estadual,São Paulo,SP,2918,MEDICINA,Bacharelado,Integral,Ação afirmativa própria da instituição - tipo reserva de vagas,"que independentemente da renda, tenham cursado integralmente o ensino médio em escolas públicas. (L3)",0.00,16,781.95,"1,416"
55,UNIVERSIDADE DE SÃO PAULO,USP,Pública Estadual,São Paulo,SP,2918,MEDICINA,Bacharelado,Integral,Ampla concorrência,Ampla concorrência,0.00,29,816.69,"2,181"
55,UNIVERSIDADE DE SÃO PAULO,USP,Pública Estadual,Ribeirão Preto,SP,5000841,MEDICINA,Bacharelado,Integral,Ação afirmativa própria da instituição - tipo reserva de vagas,"autodeclarados pretos, pardos ou indígenas que, independentemente da renda, tenham cursado integralmente o ensino médio em escolas públicas. (L4)",0.00,13,763.63,321
55,UNIVERSIDADE DE SÃO PAULO,USP,Pública Estadual,Ribeirão Preto,SP,5000841,MEDICINA,Bacharelado,Integral,Ação afirmativa própria da instituição - tipo reserva de vagas,"que independentemente da renda, tenham cursado integralmente o ensino médio em escolas públicas. (L3)",0.00,10,816.14,456
55,UNIVERSIDADE DE SÃO PAULO,USP,Pública Estadual,Ribeirão Preto,SP,5000841,MEDICINA,Bacharelado,Integral,Ampla concorrência,Ampla concorrência,0.00,0,0.00,0
3849,FUNDAÇÃO UNIVERSIDADE FEDERAL DO TOCANTINS,UFT,Pública Federal,Palmas,TO,113504,MEDICINA,Bacharelado,Integral,Lei nº 12.711/2012 - Lei de cotas,"Candidatos autodeclarados pretos, pardos ou indígenas, com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0.00,3,729.39,298
3849,FUNDAÇÃO UNIVERSIDADE FEDERAL DO TOCANTINS,UFT,Pública Federal,Palmas,TO,113504,MEDICINA,Bacharelado,Integral,Lei nº 12.711/2012 - Lei de cotas,"Candidatos autodeclarados pretos, pardos ou indígenas que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0.00,3,732.31,219
3849,FUNDAÇÃO UNIVERSIDADE FEDERAL DO TOCANTINS,UFT,Pública Federal,Palmas,TO,113504,MEDICINA,Bacharelado,Integral,Lei nº 12.711/2012 - Lei de cotas,"Candidatos com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0.00,1,728.43,124
3849,FUNDAÇÃO UNIVERSIDADE FEDERAL DO TOCANTINS,UFT,Pública Federal,Palmas,TO,113504,MEDICINA,Bacharelado,Integral,Lei nº 12.711/2012 - Lei de cotas,"Candidatos que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0.00,1,745.86,122
3849,FUNDAÇÃO UNIVERSIDADE FEDERAL DO TOCANTINS,UFT,Pública Federal,Palmas,TO,113504,MEDICINA,Bacharelado,Integral,Lei nº 12.711/2012 - Lei de cotas,"Candidatos com deficiência autodeclarados pretos, pardos ou indígenas, que tenham renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)",0.00,1,651.90,17
3849,FUNDAÇÃO UNIVERSIDADE FEDERAL DO TOCANTINS,UFT,Pública Federal,Palmas,TO,113504,MEDICINA,Bacharelado,Integral,Lei nº 12.711/2012 - Lei de cotas,"Candidatos com deficiência autodeclarados pretos, pardos ou indígenas que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0.00,1,720.17,8
3849,FUNDAÇÃO UNIVERSIDADE FEDERAL DO TOCANTINS,UFT,Pública Federal,Palmas,TO,113504,MEDICINA,Bacharelado,Integral,Ação afirmativa própria da instituição - tipo reserva de vagas,Candidato (s) Indígenas,0.00,1,719.69,31
3849,FUNDAÇÃO UNIVERSIDADE FEDERAL DO TOCANTINS,UFT,Pública Federal,Palmas,TO,113504,MEDICINA,Bacharelado,Integral,Ação afirmativa própria da instituição - tipo reserva de vagas,Candidato (s) Quilombolas,0.00,1,733.79,57
3849,FUNDAÇÃO UNIVERSIDADE FEDERAL DO TOCANTINS,UFT,Pública Federal,Palmas,TO,113504,MEDICINA,Bacharelado,Integral,Ampla concorrência,Ampla concorrência,0.00,8,771.59,829
3849,FUNDAÇÃO UNIVERSIDADE FEDERAL DO TOCANTINS,UFT,Pública Federal,Araguaína,TO,1327450,MEDICINA,Bacharelado,Integral,Lei nº 12.711/2012 - Lei de cotas,"Candidatos autodeclarados pretos, pardos ou indígenas, com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0.00,2,721.04,243
